id,runDuration
106232717,49.22
106232722,32.6
106232723,80.82
106232732,30.31
106232807,31.37
106232845,52.88
106232846,32.6
106232892,20
106232915,33.61
106232917,20
106232921,49.14
106232923,20
106232929,20
106232935,20
106232941,20
106232947,20
106232953,20
106232959,20
106232965,20
106232971,20
106232977,20
106232983,243.01
106232984,100.74
106233000,90.87
106233005,20
106233006,37.44
106233039,20
106233040,20
106233042,20
106233043,20
106233105,34.11
106233218,196.26
106233219,44.86
106233221,37.42
106233222,30.19
106233224,82.9
106233225,44.5
106233234,25.69
106233235,20
106233236,20
106233248,33.56
106233250,20
106233256,20.45
106233259,20
106233268,20
106233270,20
106233279,54.93
106233327,147.31
106233328,20
106233329,147.31
106233372,20
106233384,31.91
106233389,20
106233398,20
106233419,20
106233457,20
106233460,53.15
106233461,55.48
106233482,46.07
106233509,20
106233510,20
106233546,20
106233552,20
106233554,20
106233555,20
106233556,240.82
106233557,20
106233558,76.89
106233559,20
106233562,20
106233566,20
106233569,20
106233623,144.38
106233673,20
106233708,20
106233710,23.6
106233728,31.4
106233739,20
106233758,20
106233767,23.12
106233768,20
106233772,20
106233779,20
106233803,20
106233837,20
106234081,20
106234085,493.42
106234086,20
106234087,20
106234140,118.84
106234158,20
106235339,55.18
106235343,48.44
106235346,40.55
106235347,20
106235353,20
106235454,23.96
106235455,48.58
106235456,48.58
106235457,48.58
106235458,48.58
106235471,20
106235473,20
106235494,20
106235497,35.34
106235504,20
106235507,26.12
106235514,20
106235517,26.24
106235524,41.1
106235534,20
106235537,30.26
106235554,406.58
106235557,55.31
106235644,45.74
106235654,82.56
106235934,65.72
106235937,167.81
106235984,60.17
106235987,57.12
106236004,33.32
106236014,20
106236017,20
106236076,43.67
106236077,63.63
106236101,20
106236102,42.01
106236103,46.33
106236325,21.37
106236333,59.48
106236334,25.21
106236357,22.47
106263044,20
106340012,132.69
106352956,50.18
106373314,72.08
106373316,20
106382891,32.23
106397394,248.77
106397401,197.81
106480181,20
106486648,20
106486779,109.9
106494533,36.99
106495340,178.72
106525461,20
106525954,20
106527066,20.02
106531051,20
106536779,20
106536846,20
106539884,36.93
106542443,31.51
106575730,61.74
106589984,31.69
106612807,34.11
106614691,20
106619085,20
106625368,36.87
106625655,78.26
106625750,20
106631388,36.46
106635096,96.71
106673203,20
106673345,20
106673346,20
106673347,37.44
106699554,80.67
106705132,44.77
106712596,104.47
106714222,20
106735668,65.57
106735859,29.44
106741531,156.71
106741866,39.37
106745898,265.34
106746153,20.92
106757134,20
106764496,20
106764497,35.48
106772694,20
106772791,96.63
106776680,65.3
106776689,20
106776690,70.14
106776696,83.29
106782769,20
106782803,20
106782919,34.32
106789654,20
106789655,20
106789656,20.84
106803547,20
106803926,500
106815162,56.33
106818438,20
106821833,32
106822937,43.51
106822944,251.23
106828630,41
106836519,28.08
106839817,20
106844543,39.71
107060797,20.55
107063493,60.71
107063511,148.36
107063541,133.61
107063553,133.79
107063559,133.79
107063607,136.03
107063631,114.52
107063637,114.52
107063685,189.59
107063691,189.59
107063697,20
107063703,162.5
107063721,64.9
107063727,120.11
107063733,64.9
107063739,120.11
107063769,200.18
107063775,200.18
107063781,75.31
107063787,35.41
107063793,75.24
107063799,300.55
107063805,300.55
107063817,150.62
107063829,148.08
107063847,197.73
107063865,73.29
107063871,45.33
107063907,179.82
107063913,193.79
107063923,144.38
107063983,50.78
107065023,20
107065028,20
107065033,42.8
107065038,20
107065043,20
107065048,20
107065053,20
107065060,20
107065065,20
107065070,83.54
107065080,46.35
107065087,20
107065092,54.93
107065097,20
107065102,26.23
107065107,20
107065112,26.77
107065121,26.58
107271985,37.21
107271987,20
107276103,64.52
107276106,75.07
107276113,129.18
107276116,196.99
107276172,85.44
107324210,20
107324674,42.41
107325277,20
107325826,72.26
107325829,30.09
107325855,20
107325857,61.92
107332799,176.8
107341380,20
107347594,20
107347596,20
107347602,20
107347604,20
107347610,20
107347612,20
107347618,20
107347620,20
107348609,49.61
107348974,20
107360071,58.84
107360073,22.54
107360074,47.67
107360075,95.62
107360076,20
107360081,20
107360107,20
107360108,150.96
107360124,36.41
107360125,33.38
107360126,24.79
107360135,21.71
107360136,20
107360137,20
107360138,20
107360139,20
107360140,20
107360330,72.65
107360335,20.67
107360440,89.04
107360444,56.55
107360445,75.29
107360446,49.1
107360447,43.8
107360452,88.22
107360453,121.23
107360454,109.26
107360455,38.3
107360457,138.29
107360459,78.9
107360460,163.84
107360461,129.22
107360463,63.77
107360473,94.98
107360475,27.48
107360477,35.98
107360482,48.22
107360484,56.3
107360489,140.55
107360490,20
107360493,97.95
107360494,62.37
107360495,62.37
107360496,48.68
107360497,151.42
107360498,20
107360499,71.23
107360501,132.05
107360502,137.67
107360504,194.06
107360507,20
107360523,40.27
107360545,35.98
107360548,140.68
107360549,142.47
107360555,44.38
107360561,186.71
107360565,24.22
107360568,73.7
107360569,73.7
107360574,44.63
107360575,46.51
107360588,137.67
107360842,55.07
107360843,74.21
107360844,80.82
107360854,31.23
107360855,31.23
107360856,20
107360867,134.11
107360889,133.15
107360942,164.57
107361432,20
107361460,122.88
107361462,28.22
107361530,20
107361770,32.47
107362139,20
107362141,20
107362146,80.23
107362188,114.25
107362230,51.6
107362272,20
107362279,20
107362281,46.12
107362530,33.12
107362644,20
107362649,23.65
107362735,20
107362736,20
107362769,49.1
107362772,75.71
107362776,66.46
107362779,133.52
107362780,20.07
107362781,20
107362782,20
107362783,20
107362785,20
107362794,20
107362823,20
107362843,20.14
107362845,47.44
107362848,31.96
107362980,20
107363106,237.12
107363110,39.09
107363111,40.51
107363112,29.88
107363285,20
107363431,45.48
107363653,20
107363656,20
107364173,40.64
107364219,20.34
107364398,20.89
107364409,45.82
107364574,73.77
107364576,20
107364752,96.23
107364829,46.07
107364840,37.4
107364915,60.23
107364937,22.74
107364980,78.63
107364982,107.53
107364994,61.92
107364997,28.77
107364999,95.08
107365013,124.29
107365058,35.43
107365122,48.49
107365123,23.29
107365127,48.49
107365138,36.35
107365184,48.49
107365327,20
107365328,20
107365329,20
107365330,26.79
107365331,20
107365332,20
107365333,20
107365334,21.1
107365335,20
107365336,20
107365338,22.47
107365339,22.47
107365340,20
107365341,20
107365344,26.21
107365346,20
107365347,24.52
107365348,20
107365349,20
107365350,20
107365525,45.1
107365526,29.27
107365747,67.76
107365894,28.97
107365908,196.03
107365910,135.89
107366042,20
107366043,224.79
107366044,27.72
107366045,62.02
107366046,20
107366047,20
107366050,20
107366051,110.27
107366052,34.37
107366053,20
107366054,20
107366055,35.03
107366057,30.49
107366061,20
107366065,82.56
107366066,82.56
107366067,23.01
107366068,20
107366069,132.47
107366071,40.55
107366072,121.51
107366073,30.65
107366074,27.44
107366075,20
107366076,20
107366077,20
107366078,349.32
107366079,20
107366080,82.1
107366081,195.48
107366083,20
107366084,20
107366085,27.53
107366086,164.93
107366087,27.53
107366088,27.4
107366091,97.53
107366092,20
107366145,20
107366152,20
107366154,20
107366159,20
107366161,20
107366168,20
107366173,20
107366175,20
107366180,20
107366182,35.34
107366217,20
107366250,20
107366272,20
107404268,138.15
107408402,25.26
107434910,20
107475083,146.67
107475512,20.91
107491407,20
107509775,36.35
107538416,20
107544800,33.16
107547347,20
107548622,59.18
107549832,50.48
107551732,26.35
107564163,115.29
107566562,30.14
107567101,20
107567172,20
107569079,20
107569081,20.4
107569870,22.47
107569986,20
107569987,20
107575658,49.51
107576633,66.22
107576677,45.28
107577580,265.89
107577583,265.21
107581467,27.56
107581474,20
107597851,20
107598730,207.12
107601399,20
107602095,20
107612374,142.56
107612393,20
107626974,172.05
107629377,28.01
107629738,164.38
107631510,31.61
107631511,20
107631517,27.3
107631518,20
107631522,51.66
107631523,20
107631526,183.26
107636704,34.82
107638826,133.15
107656237,20
107659551,48.17
107660780,35.62
107661026,35.12
107661029,20
107661340,37.79
107672063,165.3
107672332,51.64
107672400,102.26
107674488,20
107675706,36.35
107679821,183.34
107679830,20
107680528,20
107680552,21.08
107680554,20
107681568,20
107681927,29.2
107687656,88.49
107694309,20
107711249,20.91
107711250,56.47
107715652,20
107716038,44.89
107745929,40.85
107746095,167.26
107759469,20.25
107759542,70.55
107759545,100.38
107759663,27.7
107759671,49.57
107759942,32.47
107759958,66.89
107759960,166.34
107763504,44.29
107763544,30.2
107763546,99.09
107766305,20
107776848,109.73
107784946,20
107785199,20
107785493,20
107785582,20
107787032,20
107787207,44.72
107787233,45.41
107788756,223.7
107794530,29.44
107798338,146.12
107802535,20
107803079,40.38
107806053,49.73
107806055,187.58
107819897,37.35
107822901,66.87
107825961,31.37
107834871,64.84
107834987,80.24
107837284,236.13
107838411,20
107838412,40.68
107839035,43.45
107841535,20
107841628,139.86
107844038,20
107846020,114.61
107851191,20
107861080,20
107862500,32.37
107862852,28.58
107872193,34.47
107872197,34.47
107873698,55.96
107879882,41.68
107880105,85.13
107883318,69.45
107883319,54.92
107886516,20
107887031,38.04
107887033,20.6
107887064,211.33
107887328,136.44
107887361,20
107887371,46.58
107887428,20
107887453,500
107890958,54.38
107893562,20
107907035,24.34
107927724,23.55
107940737,20
107942258,20
107951966,35.1
107951968,40.18
107952162,70.91
107954725,54.65
107954727,22.06
107954736,214.11
107954737,45.13
107964396,43.99
107965404,20
107965405,20.52
107970655,29.63
107975492,56.71
107975498,20
107975852,28.87
107976236,50.21
107976238,20
107977617,45.32
107978820,58.77
107979786,20
107981257,160.68
107982717,58.17
107997872,20
108010091,27.93
108010783,168.77
108011262,101.92
108012060,21.85
108012061,72.05
108013892,84.04
108014168,20
108014169,31
108014172,141.74
108014724,28.24
108015247,112.62
108015980,20
108017825,221.23
108017870,152.69
108017871,20
108017879,33.88
108021511,52.21
108023428,30.68
108026124,141.3
108026125,20
108026156,79.4
108026557,27.8
108028133,70.68
108037202,21.51
108038113,157.05
108040995,52.2
108040996,20
108040999,20.34
108041000,147.47
108041006,60.51
108041007,20
108041530,238.78
108041535,379.73
108042698,20
108046192,20
108048844,20
108049355,42.37
108054027,122.47
108055582,20
108056104,88.15
108056439,30.96
108056768,31.85
108056772,20
108058264,46.71
108058822,48.4
108059292,20
108059375,20
108060108,85.07
108060468,33.12
108061540,27.97
108061541,22.91
108061543,20
108061544,20
108062250,20
108062457,78.57
108062458,45.41
108062512,20
108062699,21.98
108062700,87.67
108062871,43.64
108063944,20
108065967,42.49
108065968,85.42
108066463,96.92
108067154,20
108067863,20
108067878,20
108069012,102.01
108070890,28.77
108071313,95.71
108073798,39.36
108075838,86.21
108076530,138.08
108076961,112.6
108078493,180.27
108078903,61.51
108079329,37.81
108080695,20
108080696,20
108080739,20
108082011,34.91
108083357,20
108084536,35.16
108084775,20
108084936,20
108085848,20
108089546,20
108092462,24.9
108094489,20
108095516,108.27
108095518,108.27
108095676,20
108100208,20
108100330,25.96
108100331,20
108100332,20
108100599,36.87
108103090,20
108106008,133.52
108106478,87.2
108107044,91.38
108112350,99.04
108115372,20
108120181,80.59
108120196,217.53
108120693,20
108126657,125.84
108128278,33.33
108129542,20
108129544,20
108129546,20
108129794,22.9
108129796,20
108131400,63.22
108132765,36.3
108132806,23.93
108132807,20
108133046,20
108133078,20
108133533,86.76
108136124,31.26
108136134,20.33
108136137,55.52
108138408,31.16
108138934,117.99
108138950,88.49
108142692,23.74
108142693,24.57
108142697,40.48
108143104,20
108143734,77.92
108143766,77.97
108143774,77.75
108143782,64.93
108143790,54.04
108143810,20
108143812,20
108143964,94.13
108144870,73.56
108145783,42.01
108146070,91.84
108146072,94.11
108146080,79.61
108146088,120.55
108146289,20
108146297,54.93
108146347,23.16
108146465,20
108146531,20
108147355,20
108148682,23.29
108148684,95.07
108149313,54.29
108225760,28.03
108289259,419.18
108289544,20
108289565,135.96
108290037,20
108290914,20
108367809,110.95
108368670,76.16
108368804,44.74
108368892,20
108369137,20
108369139,20
108369149,29.04
108370205,94.42
108370213,122.92
108370221,84.39
108370259,20
108370740,84.93
108370812,69.86
108466348,71.88
108578618,113.84
108582847,20
108583539,90.64
108583571,146.03
108583573,21.1
108633602,70.17
108633642,20
108633666,20
108634271,20
108634273,153.52
108634279,20
108634281,97.53
108634319,42.38
108634321,20
108634327,28.99
108639392,20
108639396,31.46
108645504,78.26
108645951,20
108647582,33.65
108648126,45.73
108648156,115.44
108648434,112.53
108649706,20
108651658,20
108651718,20
108651748,20
108652050,20
108652507,20
108653242,20
108654285,21.74
108654604,20
108655271,20
108655568,20
108655597,20
108656722,76.64
108657395,20
108658033,20
108658136,20
108658579,88.31
108658587,20
108658835,102.83
108658843,125.11
108658859,175.07
108658867,79.32
108658965,64.48
108658989,20
108658997,20
108659037,81.52
108659045,20
108659061,20
108659250,33.29
108666489,20
108666492,94.61
108666496,39.75
108666603,20
108666613,27.76
108666846,20
108667513,20
108669781,20
108670917,25.89
108674835,20
108678502,60
108678551,20
108678574,229.45
108678584,20
108678605,34.52
108678664,26.14
108679607,51.1
108679613,20
108679651,51.14
108679653,23.01
108679681,20
108679696,20
108679698,20
108679765,20
108679767,20
108679773,21.31
108679775,22.34
108679981,61.2
108679983,89.37
108680039,20
108680045,81.23
108680053,79.86
108680061,79.86
108680069,46.03
108680077,62.47
108680093,45.21
108680133,142.74
108680135,28.77
108680141,85.7
108680143,27.95
108680149,66.58
108680157,107.05
108680159,28.08
108680165,57.9
108680167,28.77
108680173,63.29
108680175,28.77
108680181,66.89
108680189,37.68
108680191,20
108680197,122.12
108680205,74.79
108680207,27.95
108680213,74.79
108680215,29.32
108680221,94.93
108680261,47.1
108680263,20
108680285,20
108680709,78.9
108680861,30.14
108680863,21.45
108680871,20
108681325,61.14
108681327,20
108682710,41.32
108682712,20.15
108682714,22.66
108682716,20
108682718,20
108682731,20
108682733,33.77
108682741,77.63
108682828,72.44
108682830,60.37
108682832,121.28
108682846,20
108683061,20
108683081,43.39
108683083,215.89
108683149,20
108683218,20
108683220,20
108683238,20
108683240,26.3
108683258,20
108683260,20
108683740,20
108683741,20
108683742,27.58
108683744,20
108683787,65.34
108683788,20
108683789,42.92
108683790,20
108683791,20
108683793,43.56
108683794,43.56
108683795,51.05
108683796,43.56
108683797,52.27
108683798,43.56
108683799,20
108683800,49.93
108683801,20
108683802,85.99
108683804,61.28
108683805,61.55
108683806,52.42
108683808,20
108683809,20
108683875,60
108683909,40.99
108683910,111.84
108683920,105.27
108683938,22.26
108683951,50.48
108683952,20.23
108683954,117.04
108683955,20
108683963,20
108683974,35.21
108683976,20
108683977,28.07
108683980,130.21
108683987,52.79
108684013,52.99
108684015,88.05
108684023,20
108684025,121.96
108684033,68.22
108684049,196.85
108684061,25.21
108684062,20
108684072,74.05
108684073,22.52
108684075,20
108684077,20
108684085,54.7
108684086,52.23
108684088,20
108684090,26.99
108684101,20
108684104,35.43
108684106,113.54
108684111,25.68
108684112,20
108684114,74.47
108684117,74.75
108684129,76.78
108684132,91.51
108684138,86.76
108684141,56.16
108684195,165.21
108684215,20
108684217,20
108684586,179.95
108684593,57.4
108684595,83.84
108685027,132.33
108685041,132.33
108685069,133.7
108685240,20
108685253,150.62
108685568,20
108685569,20
108685570,20
108685579,20
108685580,410.68
108685686,23.36
108685719,32.49
108686146,75.9
108686149,20
108686300,20
108686306,26.37
108686331,20.04
108686332,22.17
108686333,22.17
108686334,20.68
108686341,20
108686343,20
108686346,20.27
108686348,20.58
108686350,20
108686352,20.12
108686353,20.12
108686365,21.05
108686372,20
108686376,20
108686377,20
108686378,20
108686379,20
108686474,58.03
108686569,167.95
108686570,20
108686573,163.84
108686577,22.4
108686578,78.32
108686797,147.67
108686798,28.52
108686822,20.75
108686824,20
108686903,28.01
108686904,20
108686907,73.38
108686963,20
108686965,163.42
108686971,27.36
108686989,20
108686990,98.9
108687111,24.37
108687175,20
108687177,20
108687179,20
108687301,20
108687425,69.22
108687447,29.42
108687570,20
108687714,20
108687716,20
108687718,20
108687720,20
108687722,20
108687724,20
108687726,20
108687728,20
108687730,20
108687762,53.76
108687770,35.38
108697526,50.47
108697534,20
108697536,20
108697554,20.32
108697556,22.42
108697614,20
108697616,20
108697636,20
108697774,20
108697934,47.95
108698326,26.12
108698334,20
108698336,20
108698354,20
108698356,20
108698376,59.05
108698414,93.42
108698416,24.08
108698436,20
108698454,62.28
108698456,21.1
108698576,25.89
108698654,24.22
108698656,20
108698696,20
108699156,52.6
108699396,20
108700116,20
108702394,20
108705563,20.18
108714344,33.62
108720358,20
108759511,20
108760906,20
108761185,198.36
108761439,41.34
108779196,20
108797787,188.36
108913142,30.34
108913143,20.91
108913146,20
108913158,25.72
108913159,64.16
108913172,20
108939993,25.38
108951062,20
109041437,20
109071604,20
109071605,74.85
109071620,20
109071626,20
109071627,62.11
109102450,96.27
109115349,20
109115351,20
109138207,372.05
109143857,80.37
109144981,55.02
109160857,34.77
109160859,172.49
109170985,20
109192880,20
109192883,40.58
109195043,20
109195046,96.37
109207263,41.36
109207271,66.36
109208599,20
109240509,20.55
109242629,81.81
109251464,20
109252408,107.05
109258216,88.49
109259227,64.84
109260572,20
109261840,184.93
109262786,172.88
109291672,52.9
109291722,20
109292889,29.63
109292892,29.12
109293510,21.2
109296140,20
109330251,77.06
109342048,120.75
109352974,109.48
109353004,20
109353007,20
109353018,20
109353220,20
109377931,27.91
109379456,20
109385851,20
109396924,25.11
109397051,20
109416159,20
109418013,20
109418331,48.4
109422980,20
109422983,20
109423300,20
109443746,127.4
109479632,20
109497188,139.04
109502784,20
109507110,54.49
109509106,21.72
109514973,89.32
109651111,20
109725606,20
109725608,23.66
109727248,38.08
109728918,20
109730250,20
109730251,20
109730362,296.16
109904871,126.49
109940951,35.85
109940953,20
109944359,33.68
109944361,36.71
109945622,67.29
109945635,20
110029643,35.35
110044766,22.79
110045363,35.68
110045384,36.22
110045426,20
110045447,60.6
110069123,49.86
110069136,27.63
110069154,20
110069157,32.74
110069177,20
110069185,51.92
110069188,20
110069196,20
110069207,40.23
110069209,20
110069217,175.48
110069219,20
110069227,20.38
110069250,38.41
110069260,71.12
110069421,20
110069423,20
110069433,20
110069570,20
110069595,30.7
110069701,25.01
110069707,34.58
110069716,20
110069957,60.89
110070125,20
110070349,50.35
110070397,20
110070611,20
110070613,20
110070741,74.7
110070763,46.12
110070765,21.1
110070955,96.64
110070963,169.86
110070971,20
110070973,20
110070995,41.72
110070997,260.27
110071003,45.86
110071005,29.71
110071237,256.58
110071531,35.84
110071533,20
110071539,98.79
110071541,20
110071555,22.13
110071557,39.13
110071563,84.43
110071565,27.12
110071571,23.05
110071573,36.39
110071579,21.19
110071581,54.12
110071587,42.99
110071589,20
110071701,186.16
110071795,21.3
110071797,29.86
110071899,20
110072128,20
110072139,33.56
110072331,20
110072339,174.43
110072457,20
110072459,20
110073044,132.6
110073173,74.7
110073269,26.03
110073271,20
110073757,20
110073759,38.24
209069659,121.1
209069669,20
209069702,77.1
209069716,46.26
209069786,78.54
209070008,39.09
209070257,21.67
209070285,45.54
209070318,28.11
209070370,90.23
209070394,20
209070408,27.23
209070502,111
209070551,79.93
209070559,80.27
209070622,47.85
209070769,26.36
209070796,102.19
209070890,20
209070995,74.16
209071017,42.1
209071112,20.58
209071134,83.43
209071154,26.31
209071195,20
209071212,20
209071235,23.55
209071399,43.25
209071410,32
209071432,20
209071534,20
209071555,51.17
209071569,20
209071586,20
209071609,20
209071677,48.88
209071822,79.93
209071856,67.55
209072021,132.33
209072083,20
209072183,33.35
209072218,20
209072237,120.58
209072414,32.18
209072695,32.98
209072805,20
209072910,25.18
209073127,20
209073334,54.76
209073443,56.85
209073484,90.47
209073657,38.62
209073705,51.78
209073716,119.22
209073740,23.55
209073767,45.75
209074094,20
209074117,20
209074200,107.67
209074204,44.08
209074300,49.32
209074325,50.91
209074395,20
209074416,20
209074702,164.29
209074743,88.95
209074856,20
209074971,53.18
209075022,73.97
209075244,71.07
209075252,198.63
209075311,73.97
209075349,20
209075358,28.14
209075365,20
209075588,163.38
209075630,25.94
209075686,20
209075717,20.28
209075932,20
209076278,68.49
209076326,34.16
209076372,21.98
209076659,71.16
209076669,20
209076707,20
209077086,61.51
209077109,425.48
209077148,71
209077284,34.55
209077302,20
209077565,31.05
209077611,38.08
209077744,52.41
209077750,21.27
209077809,47.79
209077857,26.63
209077967,22.56
209078177,20
209078181,65.21
209078206,92.33
209078219,51.37
209078234,136.99
209078333,31.81
209078600,30.17
209078607,49.65
209078631,49.35
209078667,61.68
209078685,20
209078716,192.97
209078858,51.37
209078878,68.49
209079011,23.26
209079140,30.21
209079150,51.92
209079246,33.53
209079258,69.72
209079262,20
209079296,65.15
209079327,20
209079336,20
209079494,77.17
209079589,41.19
209079598,20
209079655,20
209079661,37.85
209079674,20
209079706,156.53
209079734,20
209079914,30.72
209080005,49.27
209080204,54.66
209080253,83.01
209080380,122.74
209080416,20
209080572,100
209080643,20
209080954,20
209081011,80.14
209081021,23.81
209081053,135.84
209081062,20
209081187,78.78
209081223,20
209081230,92.19
209081378,20
209081386,48.96
209081414,46.76
209081497,84.49
209081501,20
209081512,66.54
209081843,20
209081855,91.78
209081861,44.84
209082070,146.1
209082291,70.14
209082311,28.56
209082315,20.67
209082455,33.56
209082474,20
209082495,20
209082534,59.12
209082638,61.71
209082645,286.44
209082793,20
209082808,27.26
209082814,20
209082820,80.55
209082897,23.01
209082912,159.91
209082942,29.94
209082946,80.98
209083075,47.13
209083091,26.06
209083111,44.82
209083120,20
209083164,44.88
209083261,38.86
209083286,20
209083393,20
209083399,33.32
209083496,83.84
209083509,53.25
209083516,22.71
209083527,91.04
209083543,98.93
209083709,154.32
209083714,20
209083915,20
209083919,20
209083937,190.41
209083979,20
209084012,22.44
209084019,27.55
209084058,53.65
209084160,152.24
209084375,20
209084474,249.04
209084550,125.55
209084595,20
209084615,25.13
209084632,44.43
209084651,20
209084781,47.7
209084807,218.22
209084816,29.84
209084950,56.47
209085088,35.46
209085111,247.31
209085204,61.86
209085388,20
209085398,20
209085535,42.02
209085561,20
209085572,50.82
209085578,20
209085614,20
209085619,20
209085701,56.85
209085732,20
209085742,20
209085985,20
209085988,23.03
209086237,39.61
209086249,20
209086429,20
209086437,44.47
209086598,116.8
209086680,242.16
209086907,94.43
209086919,27.83
209086931,25.43
209086961,20
209086966,36.91
209087028,20
209087090,20.44
209087134,78.68
209087176,20
209087185,20
209087317,27.72
209087340,103.97
209087371,33.39
209087397,20
209087423,25.43
209087585,24.45
209087650,117.19
209087692,28.87
209087709,36.25
209087757,27.61
209087798,118.49
209087949,22.08
209087961,33.97
209087984,30.32
209088018,33.18
209088026,47.96
209088206,20
209088255,55.72
209088261,38.22
209088275,20
209088372,37.1
209088396,20
209088427,160.37
209088564,113.24
209088634,43.57
209088656,20
209088667,53.29
209088687,36.76
209088854,48.47
209088903,20
209088912,27.01
209088939,100.41
209088960,20
209088978,107.31
209089001,231.37
209089009,20
209089017,26.6
209089036,174.25
209089124,20
209089158,20
209089192,49.71
209089218,79.75
209089227,68.81
209089273,20
209089298,48.4
209089552,110.19
209089614,20
209089618,24.38
209089637,81.83
209089806,21.44
209089822,58.05
209089830,32.33
209089864,61.31
209089890,44.26
209089898,20
209089937,36.5
209090096,84.06
209090128,88.9
209090133,109.38
209090171,20
209090221,20
209090229,20
209090242,20
209090248,20
209090529,68.69
209090537,44.58
209090575,36.09
209090602,100.9
209090637,42.83
209090742,26.01
209090750,32.04
209090776,38.85
209090819,197.26
209090861,20.7
209090865,42.16
209090876,31.11
209090896,22.49
209091116,23.11
209091143,45.82
209091148,20
209091184,43.62
209091235,20
209091239,191.98
209091389,70.79
209091402,42
209091458,38.36
209091480,37.2
209091640,56.57
209091644,111.51
209091777,70.79
209091793,71.51
209091810,20
209091996,51.1
209092031,20
209092042,27.67
209092077,64.46
209092082,39.45
209092459,37.96
209092482,54.73
209092506,72.5
209092531,37.74
209092541,26.38
209092796,26.2
209092903,318.08
209093065,20
209093125,29.83
209093146,90.41
209093193,20
209093212,24.13
209093363,20
209093381,33.34
209093410,20
209093416,80
209093433,25.38
209093446,20.89
209093455,20
209093573,20
209093587,20
209093639,36.04
209093741,24.01
209093782,20
209093798,20
209093812,40.61
209093849,58.9
209093951,70.33
209094028,47.83
209094046,20
209094058,157.34
209094235,20
209094381,20
209094412,20
209094428,34.66
209094621,39.4
209094656,122.52
209094680,103.84
209095005,93.14
209095031,46.39
209095049,20
209095056,59.44
209095073,78.12
209095115,67.72
209095216,38.58
209095663,27.29
209095664,20
209095688,22.76
209095715,130.87
209095731,142.11
209095869,20
209095947,20
209096021,98.08
209096209,20
209096274,20
209096301,33.75
209096343,27.28
209096355,27.44
209096771,62.29
209096967,20
209096975,25.83
209097028,23.47
209097055,20
209097071,33.01
209097079,22.94
209097191,30.08
209097235,45.21
209097257,33.23
209097296,21.33
209097320,83.6
209097542,164.52
209097694,230.96
209097758,59.79
209097875,20
209097883,20
209097909,107.79
209097932,26.6
209097934,29.17
209098036,46.1
209098155,222.33
209098196,21.99
209098301,230.96
209098408,75.62
209098432,23.94
209098510,189.86
209098529,45.78
209098535,20
209098793,29.36
209098903,32.11
209098925,230.96
209098999,57.17
209099024,95.21
209099070,20
209099074,37.59
209099099,20
209099128,104.66
209099164,20
209099173,46.67
209099177,20
209099406,20
209099538,20
209099559,132.81
209099676,21.16
209099721,50.79
209099726,33.63
209099779,76.52
209099800,55.67
209100057,20
209100203,30.78
209100223,230.96
209100225,185.21
209100317,64.32
209100452,104.16
209100467,20
209100481,26.91
209100495,20.84
209101106,39.92
209101152,21.32
209101286,20
209101528,230.96
209101676,21.49
209101712,68.92
209101790,108.93
209101800,88.13
209101942,53.09
209102095,32.17
209102112,20
209102183,117.53
209102188,37.63
209102219,230.96
209102515,20
209102779,20
209102887,38.76
209102915,177.63
209103106,24.06
209103119,20
209103185,49.73
209103207,20
209103221,20
209103882,20
209103903,73.97
209104135,238.17
209104246,27.06
209104512,80.55
209104521,23.07
209104586,104.11
209104634,51.78
209104833,197.81
209105209,82.37
209105288,25.22
209105310,20
209105324,43.2
209106007,20
209106154,165.57
209106170,31.8
209106209,161.47
209106599,27.24
209106855,63.56
209106877,194.87
209106973,125.32
209106976,230.96
209107005,55.02
209107253,26.55
209107370,20
209107379,34.85
209107412,20
209107652,230.96
209107681,68.71
209107891,21.89
209108261,20
209108365,35.76
209108368,36.48
209108376,50.44
209108388,73.92
209108404,189.68
209108410,20
209108691,20
209108858,123.64
209108868,272.51
209108876,24.38
209108883,32.99
209108954,25.24
209108974,64.04
209109020,33.4
209109290,104.29
209109573,93.59
209109592,91.92
209109817,29.92
209110665,94.19
209110759,82.05
209110791,41.63
209111068,20
209111237,106.83
209111249,33.68
209111336,26.6
209111360,36.18
209111812,49.75
209111821,47.78
209111829,61.32
209111834,22.37
209111927,20
209112244,253.84
209112313,37.03
209112412,101.92
209112548,84.34
209113087,47.43
209113116,22.24
209113148,229.95
209113322,62.95
209113549,87.21
209113567,52.15
209113606,20
209113629,24.95
209114143,74.58
209114150,21.64
209114191,58.05
209114260,20
209114272,102.05
209114317,48.22
209114326,104.7
209114568,82.04
209114728,20
209114904,62.8
209115339,28.65
209115473,20
209115481,20
209115665,20
209116070,252.6
209116079,134.79
209116506,20
209116522,248.77
209116670,207.03
209116807,20
209117131,75.68
209117227,48.08
209117282,20
209117358,20
209117529,20
209117794,20
209118103,20
209118109,20
209118488,269.73
209118681,20
209118758,42.33
209119074,79.36
209119129,25.11
209119258,20
209119314,77.35
209119699,25.9
209119721,20
209119907,55.18
209119948,93.48
209120241,20
209120396,92.81
209120401,20
209120567,22.26
209120817,52.05
209120846,47.44
209121488,53.23
209121514,274.66
209122056,193.97
209122101,274.66
209122116,170.55
209122680,142.19
209122693,25.72
209122799,28.63
209122868,20
209122954,274.52
209122957,111.23
209123281,20
209123446,301.4
209123567,108.97
209123570,490.14
